Shutter Speed (ms):, 26.2291
Gain (dB):, 0.134861
Sharpness:, 1415
150,13505.6
151,12569.8
152,12585.8
153,12641
154,12747.3
155,12880
156,13098.4
157,13364
158,13683.2
159,14038.1
160,14480.7
161,14993
162,15546.2
163,16058.8
164,16618.7
165,17260.6
166,18004.8
167,18842.9
168,19721.3
169,20392.9
170,21278.7
171,22209.3
172,23204.3
173,24016.6
174,24942.5
175,25651.3
176,26318.5
177,26846.6
178,27216.4
179,27450
180,27180.8
181,26421.7
182,25601.8
183,24638.5
184,23534.4
185,22699.6
186,21751.1
187,21109.4
188,20288.8
189,19548.2
190,18880.5
191,18083
192,17544.6
193,16821.7
194,16011.5
Best Voltage Step Value:, 179
