Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,49426.5
151,42968.8
152,43231.8
153,43694.5
154,44851.3
155,46471.8
156,48827.3
157,51848.1
158,55943.2
159,60779.8
160,63716.8
161,63480.5
162,61323.9
163,57451.9
164,53994.9
165,50993.6
166,48201
167,46244.3
168,44277.3
169,42531
170,40660.7
171,39319.7
172,37965.9
173,36408.7
174,35002.9
175,33650.6
176,32302.5
177,31029.1
178,29970.8
179,29035.6
180,28138
181,27429.9
182,26757.9
183,26032.2
184,25552
185,25190.8
186,24782.3
187,24552.2
188,24317.4
189,24219.7
190,24101.9
191,24000.4
192,23935
193,23749.4
194,23679.6
Best Voltage Step Value:, 160
