Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,47748.4
151,42146
152,42442.8
153,42961.8
154,44122.1
155,45996.7
156,48214.9
157,51807.7
158,55984.9
159,59865.1
160,62151.9
161,61896.6
162,59652.2
163,56024.6
164,52773.7
165,49889.3
166,47367.1
167,45067.7
168,43032.7
169,41284.2
170,39349.1
171,37924.6
172,36608.8
173,35018.5
174,33563.6
175,32127.8
176,30805.3
177,29574.8
178,28496.1
179,27610.3
180,26715.8
181,26049.8
182,25342.4
183,24654.8
184,24190.1
185,23800.8
186,23467.6
187,23185.7
188,23009.2
189,22918.3
190,22747.6
191,22666.5
192,22601.9
193,22504.1
194,22377.3
Best Voltage Step Value:, 160
