Shutter Speed (ms):, 26.2291
Gain (dB):, 0.134861
Sharpness:, 1415
150,21214.1
151,20476.3
152,20500
153,20534.1
154,20647.9
155,20767.7
156,20978.6
157,21266.1
158,21584.2
159,21958.3
160,22332.7
161,22782.3
162,23268.1
163,23868.9
164,24451.3
165,25149.8
166,25998.4
167,26910.2
168,27923.2
169,28849.7
170,29851
171,30839.8
172,32015.2
173,33028
174,34458.9
175,36320.8
176,38510.4
177,40837.3
178,43408.4
179,46044.3
180,48896.5
181,50999.7
182,51825.1
183,51349.9
184,49740
185,47282.6
186,44470.8
187,41896.1
188,39661
189,37786.9
190,35929.4
191,34503.1
192,33740.6
193,32757.2
194,31543.7
Best Voltage Step Value:, 182
