Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,21599.6
151,19126.7
152,19303.1
153,19615.8
154,20213.8
155,21094.2
156,22256.8
157,23037.8
158,23292.2
159,22984
160,22226.8
161,21402.2
162,20347.7
163,19502.1
164,18695
165,17898.8
166,17216
167,16630.4
168,16034.4
169,15445.6
170,14793.8
171,14277.4
172,13569.4
173,12937.8
174,12390.5
175,11784.1
176,11350.8
177,10962
178,10574.9
179,10293.4
180,10053.5
181,9823.31
182,9613.68
183,9480.95
184,9383.13
185,9326.69
186,9273.05
187,9269.23
188,9260.07
189,9269.65
190,9275.72
191,9300.11
192,9221.22
193,9216.99
194,9206.39
Best Voltage Step Value:, 158
