Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,41347.5
151,33390.2
152,33645.5
153,34087.9
154,34990
155,36783.9
156,38800
157,41029.8
158,44653.6
159,48101.5
160,51027.3
161,52493.9
162,51986.2
163,50203.8
164,47162.2
165,44489.1
166,41908.8
167,39363.6
168,37269.2
169,35591.5
170,34104.8
171,32712.4
172,31723.8
173,30838.3
174,29628.9
175,28646.2
176,27596
177,26626.9
178,25793.8
179,25165.6
180,24485.4
181,23888.9
182,23445.5
183,22913.1
184,22501
185,22218.8
186,21987.9
187,21736
188,21648
189,21564.9
190,21505.8
191,21400.5
192,21331
193,21243.8
194,21088.1
Best Voltage Step Value:, 161
