Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,48794.3
151,43747
152,44137.6
153,45002
154,46661.7
155,49633.3
156,52622.9
157,55237.4
158,55912.7
159,54838.8
160,52655.4
161,49864.2
162,47221
163,44819.1
164,42654.4
165,40346.8
166,38592.8
167,36955.8
168,35213
169,33936.4
170,32707.2
171,31292.7
172,29907.7
173,28736.8
174,27539.7
175,26366.8
176,25468.3
177,24564.2
178,23814.9
179,23201.8
180,22558.2
181,22062.1
182,21647
183,21186.8
184,20909.8
185,20712.7
186,20541.8
187,20413.5
188,20305.6
189,20280.8
190,20202.1
191,20034.6
192,20032.7
193,19886.7
194,19809.4
Best Voltage Step Value:, 158
