Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,43315.7
151,37581.5
152,37907.9
153,38332.5
154,39224.1
155,41063
156,43013.6
157,45360.7
158,48564.1
159,51243.5
160,53073.5
161,53429.4
162,52415.7
163,50823.5
164,48344.9
165,46320.4
166,44377.4
167,42200.6
168,40421.4
169,38971.9
170,37623.9
171,36031.7
172,34756.3
173,33694.8
174,32413.5
175,31318.1
176,30395.3
177,29427.2
178,28774.5
179,28192.3
180,27644.4
181,27244.9
182,26843.6
183,26551.3
184,26370.5
185,26209.6
186,26171.4
187,26023.6
188,25987.1
189,25925.8
190,25841.6
191,25806.6
192,25742.9
193,25760.1
194,25668.1
Best Voltage Step Value:, 161
