Shutter Speed (ms):, 26.2291
Gain (dB):, 0.134861
Sharpness:, 1415
150,20947.8
151,19953.4
152,19964.4
153,20067.6
154,20183.4
155,20442.5
156,20832.3
157,21246.1
158,21793.7
159,22398.6
160,23064
161,23818.7
162,24496
163,25388.2
164,26334.9
165,27212.2
166,28114.5
167,29280.1
168,30572
169,31934.9
170,33372.8
171,34715.7
172,36647.9
173,38310.6
174,40166.3
175,41471
176,42937.9
177,44199.1
178,45016.4
179,45072
180,44743
181,43662.3
182,41914.8
183,40416.6
184,38357.9
185,36571.3
186,34683.9
187,33146
188,31652.1
189,30528.5
190,29317.8
191,28193.9
192,27573.9
193,26666.4
194,25599.6
Best Voltage Step Value:, 179
