Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,43336.6
151,38526.9
152,38905.3
153,39479.2
154,40986.2
155,43210
156,46040.5
157,48461.2
158,49342.1
159,48450.1
160,46902.4
161,44971
162,42635.8
163,40831.7
164,38882.3
165,37243.2
166,35579.4
167,34123.8
168,32732.9
169,31232.2
170,29996.7
171,28868.1
172,27381
173,26224.2
174,25150.9
175,24190
176,23155
177,22429.8
178,21753.6
179,21209.1
180,20693.4
181,20289.3
182,19838.7
183,19535.1
184,19335.2
185,19034
186,18861.2
187,18761.7
188,18645.5
189,18513.6
190,18414.9
191,18323.3
192,18227.7
193,18092.7
194,17999
Best Voltage Step Value:, 158
