Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,46455.6
151,39059.8
152,39451.7
153,39905.3
154,41277.3
155,43154.9
156,45687
157,49436.2
158,53792.8
159,57978.2
160,61343.4
161,62018.3
162,60548.3
163,57129.2
164,53351.4
165,49920.7
166,46476.9
167,43992.9
168,41784.3
169,39997.5
170,38127.8
171,36823.7
172,35573.2
173,34055.9
174,32690.7
175,31324.7
176,29848.4
177,28868.1
178,27883.9
179,27116.9
180,26312
181,25762.2
182,25190.8
183,24597.8
184,24171.2
185,23841.4
186,23593.5
187,23394.8
188,23216.9
189,23084.8
190,22983.9
191,22917.2
192,22831.8
193,22730.2
194,22597.3
Best Voltage Step Value:, 161
