Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,47616.4
151,42777.4
152,43228.3
153,43956.3
154,45587.4
155,48085.8
156,51623.3
157,54663
158,55774.3
159,54874.9
160,52542.1
161,50128.7
162,47671.9
163,45244.5
164,43170.8
165,41382.6
166,39512
167,37952.3
168,36392.1
169,34921.5
170,33338.6
171,32036
172,30565.3
173,29070.4
174,27870.7
175,26694.2
176,25677.3
177,24670.7
178,23887.7
179,23316.7
180,22627.6
181,22141
182,21597
183,21124.9
184,20863.9
185,20601.3
186,20370
187,20184.9
188,20072.4
189,19958.1
190,19833.9
191,19757.9
192,19622.9
193,19480.9
194,19429
Best Voltage Step Value:, 158
