Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,40452.9
151,35475.6
152,35615
153,36133.4
154,37031.8
155,38381.4
156,40437.1
157,42476
158,44933.7
159,47518.3
160,48632.6
161,48728.6
162,47614.3
163,46300.2
164,44620.7
165,42592.6
166,40687.3
167,39069.1
168,37556.1
169,36138.1
170,34941.6
171,33814
172,32610.5
173,31614.6
174,30725.5
175,29757.5
176,29015.5
177,28318.1
178,27819.9
179,27350.9
180,26855.2
181,26598.6
182,26278.6
183,26065.9
184,25976.3
185,25878.2
186,25839.2
187,25856.6
188,25835.3
189,25807.2
190,25866.6
191,25895.3
192,25827.9
193,25852.9
194,25852.2
Best Voltage Step Value:, 161
