Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,40939.5
151,37828.8
152,38204.5
153,38905.4
154,40466.9
155,42327.6
156,44247.5
157,45289.4
158,45186.7
159,44058.5
160,42203.1
161,39993.3
162,38028.3
163,36329.3
164,34549.6
165,32781.8
166,31489.4
167,30189.4
168,28573.2
169,27374.2
170,26130.4
171,24858.8
172,23662
173,22681.9
174,21538.6
175,20624.4
176,19810.5
177,19171.3
178,18503.5
179,18109.3
180,17686.5
181,17358.6
182,17109.7
183,16880.2
184,16722.4
185,16585.9
186,16485.6
187,16409.5
188,16351.9
189,16224
190,16207.2
191,16059.6
192,16023
193,15929.5
194,15798.3
Best Voltage Step Value:, 157
