Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,39282.7
151,36108.1
152,36504.6
153,37385.2
154,38665.6
155,39685.4
156,39720.6
157,38776.6
158,37276.9
159,35456.7
160,33567.2
161,31988.3
162,30504.3
163,29160.3
164,27742.9
165,26728
166,25773.4
167,24519.5
168,23444
169,22357.5
170,21280.8
171,20180.8
172,19323.1
173,18542.8
174,17723.7
175,17154.4
176,16607.9
177,16109.3
178,15692.5
179,15493.5
180,15305.9
181,15145.3
182,15038.3
183,14957.2
184,14855.9
185,14717
186,14693.5
187,14639.5
188,14532.9
189,14531.4
190,14456.5
191,14445.9
192,14395.7
193,14275.5
194,14270.4
Best Voltage Step Value:, 156
