Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,43195.6
151,39368.4
152,39792.3
153,40579.2
154,42322
155,44353.8
156,44934.4
157,44129.1
158,42176.6
159,40273.2
160,38475.7
161,36538
162,34904
163,33360.9
164,31714.9
165,30443.3
166,28920.6
167,27543.1
168,26143.6
169,24595.9
170,23360.9
171,22295.6
172,21225.9
173,20193.8
174,19506.9
175,18757.5
176,18061.8
177,17666.4
178,17265.9
179,16987.1
180,16895
181,16800.4
182,16713.3
183,16723.3
184,16675.8
185,16617.9
186,16586.3
187,16490.7
188,16414.6
189,16399.5
190,16349.7
191,16187.2
192,16111.2
193,16112.3
194,16110.6
Best Voltage Step Value:, 156
