Shutter Speed (ms):, 26.2291
Gain (dB):, 0.134861
Sharpness:, 1415
150,20599.7
151,18779.3
152,18782.6
153,18837.3
154,19024.9
155,19239.6
156,19483.3
157,19859.7
158,20203.6
159,20687.4
160,21130.3
161,21806.2
162,22537.9
163,23227.5
164,24042.2
165,24792
166,25804.6
167,26859.6
168,28145.5
169,29357.7
170,30646
171,32033.1
172,33487.2
173,35008.8
174,36921.5
175,38924.1
176,40959.1
177,42517.5
178,43803.2
179,44835
180,45127.8
181,44605.3
182,43526.6
183,42156.1
184,40344.1
185,38806.2
186,36942.9
187,35268.1
188,33802.4
189,32484.2
190,31044.5
191,29860.2
192,28938.2
193,27892.9
194,26715.9
Best Voltage Step Value:, 180
