Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,30295
151,26042
152,26264.5
153,26587
154,27372
155,28674.2
156,30151.5
157,32306.6
158,35274.6
159,36816.7
160,36212.1
161,34417.9
162,32532.1
163,30719.9
164,29192.4
165,27822.4
166,26457.2
167,25353.9
168,24289.5
169,23349.2
170,22562.9
171,21898.3
172,21078.9
173,20194.1
174,19378
175,18699.1
176,17987.4
177,17540.7
178,16968.5
179,16665.7
180,16312.2
181,15951.8
182,15727.1
183,15490.8
184,15377.6
185,15265.5
186,15179.3
187,15100.3
188,15012.5
189,15015.6
190,14950
191,14920.3
192,14909.4
193,14818.1
194,14808
Best Voltage Step Value:, 159
