Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,27479.5
151,26324.2
152,26498
153,26757.3
154,27216.3
155,27513
156,27550.6
157,27604.7
158,27269.6
159,26608.1
160,25667.8
161,24793.7
162,23895.2
163,23043.5
164,22026
165,21245.2
166,20422.7
167,19449.9
168,18547.3
169,17719.6
170,16887
171,16188.6
172,15506.9
173,14854
174,14133
175,13576.1
176,13144.3
177,12728.9
178,12398.1
179,12130
180,11925.4
181,11805.5
182,11802.3
183,11758.1
184,11727.7
185,11733.6
186,11746.3
187,11753
188,11781.2
189,11791.1
190,11778.6
191,11727.7
192,11738.1
193,11717.1
194,11699.6
Best Voltage Step Value:, 157
