Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,29970.9
151,29990.9
152,29960
153,30063.9
154,30153
155,30308.9
156,30731.4
157,31168.5
158,31730
159,32502.3
160,33171.4
161,34020.5
162,34925.3
163,35690.3
164,36590.8
165,37593.2
166,38454.6
167,39645
168,40873.4
169,42105.4
170,43636.8
171,45427.8
172,47053.4
173,48592.5
174,50086.1
175,50996.7
176,51432.2
177,51326
178,51081
179,50521.1
180,49302.7
181,48021.1
182,46582.6
183,45079.4
184,43381.6
185,41873.8
186,40437.8
187,39312.9
188,38182.8
189,37009.7
190,35755.8
191,34612.2
192,34048.1
193,32980.9
194,32041.5
Best Voltage Step Value:, 176
