Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,21991.1
151,20168.8
152,20266.1
153,20421
154,20828.3
155,21523.6
156,22244.9
157,23241.9
158,24382.9
159,25431.1
160,26510.7
161,27721.7
162,29122.5
163,30521.3
164,32057.5
165,33651.1
166,35145.1
167,37106.3
168,38968.4
169,40549.2
170,42091.3
171,43576.5
172,44776.1
173,45681.3
174,46016.2
175,46139.6
176,46307.6
177,45754.5
178,45013.8
179,43943.6
180,42280.8
181,40467.3
182,38801.6
183,36892.1
184,35007.1
185,33393
186,32055.3
187,30670.9
188,29310.5
189,28114.1
190,26793.6
191,25654.1
192,25047.8
193,24202.8
194,23239.5
Best Voltage Step Value:, 176
