Shutter Speed (ms):, 26.2291
Gain (dB):, 0.134861
Sharpness:, 1415
150,31563.4
151,31640.2
152,31698.7
153,31793.8
154,31870.7
155,31923.4
156,32049.8
157,32255.3
158,32602.6
159,32830.9
160,33214
161,33621.3
162,34070
163,34756.3
164,35398.8
165,36022.8
166,36823.2
167,37670.9
168,38722.1
169,39876.2
170,40980.7
171,42142.8
172,43390.9
173,44911.2
174,46319.2
175,48120.9
176,50054.9
177,52189.9
178,54527.4
179,56917.8
180,60021.1
181,64450.9
182,67119.3
183,67635.1
184,66226.4
185,63676.1
186,60829.2
187,57709.5
188,54740.9
189,52686
190,50669.4
191,48749.1
192,47660.6
193,46120.8
194,44595.2
Best Voltage Step Value:, 183
