Shutter Speed (ms):, 33.25
Gain (dB):, 0
Sharpness:, 1426
150,45096.4
151,41481.1
152,41920.1
153,42707.2
154,44181.1
155,45646.9
156,46487.3
157,46068.4
158,44688.2
159,42917.4
160,41125.7
161,39019.7
162,37240.4
163,35522.6
164,33830.6
165,32160.1
166,30726.4
167,29243.5
168,27821.4
169,26102.5
170,24812.4
171,23704.7
172,22463.6
173,21554.8
174,20742.8
175,19945.4
176,19370.9
177,18895
178,18527.2
179,18234.2
180,18009.6
181,17902.4
182,17812.3
183,17828.4
184,17822.9
185,17769.2
186,17707.6
187,17685.9
188,17669.8
189,17606.6
190,17588.7
191,17557.6
192,17458.3
193,17458.3
194,17406.2
Best Voltage Step Value:, 156
